st_delivname,kepid,tm_designation,ra,dec,kepmag,teff,teff_prov,logg,logg_prov,feh,feh_prov,radius,mass,dens,prov_sec,nconfp,nkoi,ntce,st_quarters,st_vet_date
q1_q17_dr25_supp_stellar,1849587,2MASS J19050055+3721425,286.25235,37.361809,11.542,5537,PHO1,3.97,FLK73,-0.42,KIC0,1.575,0.845,0.3044,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1849698,2MASS J19050850+3718275,286.28542999999996,37.307659,14.652000000000001,6053,PHO1,4.345,KIC0,-0.02,KIC0,1.138,1.044,0.9992,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1863905,2MASS J19213772+3721432,290.4072,37.362010999999995,13.887,6006,PHO1,4.236000000000001,KIC0,-0.68,KIC0,1.131,0.803,0.7816,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1864041,2MASS J19214656+3722142,290.44403,37.370628,13.909,5615,PHO1,4.122,KIC0,-0.22,KIC0,1.335,0.861,0.5099,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1864909,2MASS J19223594+3723094,290.64977999999996,37.38596,15.023,5467,PHO1,4.256,KIC0,0.48,KIC0,1.235,1.003,0.7495,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1864998,2MASS J19224087+3723526,290.67032,37.397960999999995,13.285,5826,PHO1,4.34,KIC0,0.56,KIC0,1.209,1.167,0.93,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1865042,2MASS J19224373+3721184,290.68225,37.355109999999996,13.615,5405,SPE59,4.374,SPE59,0.21,SPE59,1.022,0.902,1.188,DSEP,1,1,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1865231,2MASS J19225400+3718576,290.72504,37.316021,14.556,5925,PHO1,4.312,KIC0,-0.36,KIC0,1.0859999999999999,0.882,0.971,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1865323,2MASS J19225945+3723186,290.74773999999996,37.3885,13.883,6025,SPE68,3.9389999999999996,SPE68,-0.52,SPE68,1.7530000000000001,0.973,0.2546,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1865527,2MASS J19231094+3720151,290.79562000000004,37.337540000000004,12.804,5746,PHO1,3.71,FLK73,-0.6,KIC0,2.4019999999999997,1.08,0.1098,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1866778,2MASS J19242225+3721404,291.09271,37.36124,12.467,5962,SPE68,3.6510000000000002,SPE68,0.18,SPE68,3.1060000000000003,1.574,0.07402,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1866842,2MASS J19242597+3722211,291.10822,37.372532,13.77,5418,SPE68,4.311,SPE68,0.14,SPE68,1.088,0.884,0.9665,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1867489,2MASS J19250497+3718192,291.27072000000004,37.305359,12.610999999999999,5680,PHO1,3.647,FLK73,-1.72,KIC0,2.166,0.759,0.1051,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1867684,2MASS J19251751+3719193,291.32297,37.322047999999995,13.159,5622,PHO1,4.092,KIC0,-0.28,KIC0,1.375,0.854,0.4625,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1867702,2MASS J19251903+3721309,291.32932,37.358589,12.765999999999998,5799,PHO1,3.681,FLK73,-1.98,KIC0,2.07,0.749,0.11900000000000001,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1867921,2MASS J19253110+3719042,291.37958,37.317848,13.442,5655,PHO1,4.1160000000000005,KIC0,-0.3,KIC0,1.334,0.848,0.5026,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1868018,2MASS J19253575+3718003,291.39898999999997,37.300098,13.164000000000001,6014,SPE68,4.1419999999999995,SPE68,-0.42,SPE68,1.344,0.913,0.5296,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1868404,2MASS J19255622+3723502,291.48425,37.397282000000004,12.975,5679,PHO1,4.146,KIC0,-0.3,KIC0,1.286,0.844,0.5594,DSEP,0,1,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1868457,2MASS J19255935+3722506,291.49731,37.380749,13.602,5738,SPE68,4.0760000000000005,SPE68,0.24,SPE68,1.598,1.11,0.3831,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1868676,2MASS J19261075+3721505,291.54483,37.36404,14.672,5770,SPE68,4.072,SPE68,0.02,SPE68,1.548,1.032,0.3915,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1868785,2MASS J19261786+3718559,291.57443,37.315540000000006,12.581,5842,PHO1,3.8480000000000003,FLK73,0.18,KIC0,2.2640000000000002,1.316,0.1597,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1868918,2MASS J19262515+3718461,291.60483,37.31282,11.564,6054,SPE68,4.343999999999999,SPE68,0.02,SPE68,1.143,1.05,0.9907,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1869231,2MASS J19264137+3720478,291.67242000000005,37.346641999999996,15.519,5312,SPE68,3.895,SPE68,-0.38,SPE68,1.7180000000000002,0.846,0.2351,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1869400,2MASS J19265070+3721308,291.71127,37.358582,13.894,5271,SPE68,3.733,SPE68,0.0,SPE68,2.5810000000000004,1.313,0.1077,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1869469,2MASS J19265380+3721324,291.72418,37.359001,14.350999999999999,5665,KIC0,3.99,KIC0,-0.42,KIC0,1.5619999999999998,0.87,0.3213,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1869510,2MASS J19265644+3719598,291.7352,37.333279,13.390999999999998,5910,PHO1,4.328,KIC0,-0.36,KIC0,1.062,0.877,1.03,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1869607,2MASS J19270099+3718422,291.75415,37.311729,13.809000000000001,6031,PHO1,3.639,KIC0,0.0,KIC0,3.102,1.528,0.07209,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1869817,2MASS J19271097+3718498,291.79575,37.313839,12.334000000000001,5761,SPE68,4.226,SPE68,0.06,SPE68,1.271,0.991,0.6801,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1869922,2MASS J19271679+3721440,291.81995,37.362228,14.609000000000002,5427,SPE68,4.3180000000000005,SPE68,0.28,SPE68,1.11,0.933,0.9619,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1870162,2MASS J19272921+3721480,291.8717,37.36335,15.019,5966,PHO1,4.362,KIC0,-0.28,KIC0,1.051,0.927,1.124,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1870234,2MASS J19273271+3718190,291.88629,37.30529,14.418,5735,SPE68,3.827,SPE68,-0.32,SPE68,2.096,1.075,0.1646,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1870957,2MASS J19280670+3722310,292.02795,37.37529,14.148,6007,PHO1,4.329,KIC0,0.0,KIC0,1.157,1.041,0.9469,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1872192,2MASS J19291025+3719127,292.29272000000003,37.320209999999996,13.743,5314,SPE68,3.9810000000000003,SPE68,-0.12,SPE68,1.598,0.891,0.3078,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1872543,2MASS J19292749+3721358,292.36458999999996,37.359951,14.0,5778,SPE68,4.262,SPE68,-0.18,SPE68,1.162,0.901,0.8091,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1873351,2MASS J19301144+3723072,292.54767000000004,37.385342,14.502,5843,SPE68,4.123,SPE68,0.18,SPE68,1.5119999999999998,1.107,0.451,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1873703,2MASS J19303020+3718055,292.62585,37.301552,13.599,5906,PHO1,3.824,KIC0,-0.16,KIC0,2.235,1.214,0.1533,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1873753,2MASS J19303309+3718018,292.63791000000003,37.300529,13.513,5568,PHO1,3.991,KIC0,-0.24,KIC0,1.598,0.912,0.3151,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1873895,2MASS J19304124+3721554,292.67188,37.365398,13.450999999999999,5510,SPE68,3.9219999999999997,SPE68,-0.12,SPE68,1.82,1.009,0.23600000000000002,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1873987,2MASS J19304652+3723112,292.69385,37.386459,14.079,6002,PHO1,4.33,KIC0,-0.14,KIC0,1.127,0.992,0.9758,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1874014,2MASS J19304810+3720131,292.70044,37.336979,12.975999999999999,5550,PHO1,3.656,FLK73,-0.26,KIC0,2.844,1.337,0.08188,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1874101,2MASS J19305193+3723481,292.7164,37.396721,14.469000000000001,5718,SPE68,4.298,SPE68,-0.38,SPE68,1.054,0.805,0.9671,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1995038,2MASS J19040116+3728479,286.00485,37.47998,13.548,6050,PHO1,4.152,KIC0,-0.52,KIC0,1.307,0.885,0.5586,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1995622,2MASS J19044421+3728567,286.18422999999996,37.482440999999994,13.517000000000001,5933,PHO1,4.302,KIC0,-0.72,KIC0,1.024,0.768,1.006,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1996088,2MASS J19051620+3727004,286.31754,37.45013,13.165,5211,PHO1,3.841,KIC0,-0.38,KIC0,1.831,0.848,0.1946,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1996181,2MASS J19052271+3729028,286.34463999999997,37.484111999999996,14.837,5550,PHO1,4.3469999999999995,KIC0,-0.16,KIC0,1.01,0.828,1.133,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1996405,2MASS J19053843+3727567,286.41016,37.465771000000004,13.81,5837,PHO1,4.3389999999999995,KIC0,-0.06,KIC0,1.1,0.963,1.018,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,1996492,2MASS J19054457+3726426,286.43573,37.445190000000004,14.952,6036,PHO1,4.383,KIC0,-0.1,KIC0,1.074,1.016,1.1540000000000001,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2010152,2MASS J19213091+3728531,290.37881,37.481419,13.385,6050,PHO1,4.08,KIC0,-0.94,KIC0,1.3330000000000002,0.779,0.4631,DSEP,0,1,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2010191,2MASS J19213293+3728414,290.38721,37.47818,14.603,5854,SPE68,4.013999999999999,SPE68,0.12,SPE68,1.742,1.143,0.3046,DSEP,0,1,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2010594,2MASS J19220031+3725536,290.50131,37.431561,14.663,6013,PHO1,4.37,KIC0,-0.38,KIC0,1.0290000000000001,0.907,1.171,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2010835,2MASS J19221419+3724441,290.55917,37.412281,11.329,5959,SPE68,4.167,SPE68,-0.32,SPE68,1.3159999999999998,0.927,0.5732,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2010931,2MASS J19222003+3727419,290.5835,37.461658,14.448,5992,SPE68,4.2860000000000005,SPE68,0.02,SPE68,1.2229999999999999,1.052,0.8109999999999999,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2010992,2MASS J19222280+3726407,290.595,37.44466,13.708,5688,SPE68,4.223,SPE68,0.18,SPE68,1.288,1.01,0.6663,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2011160,2MASS J19223251+3729534,290.63547,37.498191999999996,13.139000000000001,5776,PHO1,4.382,KIC0,0.18,KIC0,1.084,1.032,1.141,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2011641,2MASS J19230124+3724387,290.75518999999997,37.410759000000006,14.667,5468,SPE68,4.121,SPE68,0.42,SPE68,1.4609999999999999,1.029,0.4643,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2012005,2MASS J19232333+3725103,290.84722999999997,37.419529,13.120999999999999,5692,SPE68,3.938,SPE68,-0.22,SPE68,1.78,1.002,0.2502,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2012563,2MASS J19235384+3729559,290.97433,37.498871,13.847999999999999,5624,PHO1,4.072,KIC0,-0.2,KIC0,1.4409999999999998,0.895,0.4211,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2012690,2MASS J19240085+3726139,291.00357,37.43721,13.604000000000001,5889,PHO1,4.025,KIC0,0.16,KIC0,1.739,1.169,0.3129,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2012696,2MASS J19240108+3727357,291.00449,37.459942,14.385,5478,KIC0,3.964,KIC0,-0.12,KIC0,1.6880000000000002,0.957,0.2804,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2012816,2MASS J19240848+3724366,291.03533999999996,37.410191,13.85,5697,SPE68,4.052,SPE68,-0.02,SPE68,1.561,1.002,0.3713,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2013783,2MASS J19250336+3724253,291.26401,37.407028000000004,13.982000000000001,5910,SPE68,4.015,SPE68,0.32,SPE68,1.8030000000000002,1.228,0.295,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2014282,2MASS J19253255+3724180,291.38568,37.404999,12.948,5808,PHO1,3.7539999999999996,FLK73,-0.08,KIC0,2.523,1.318,0.1156,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2014533,2MASS J19254583+3725098,291.44097999999997,37.419391999999995,13.968,5571,PHO1,4.053,KIC0,-0.28,KIC0,1.4409999999999998,0.857,0.4036,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2015013,2MASS J19261331+3726425,291.55548,37.445159999999994,13.373,5866,SPE68,3.8739999999999997,SPE68,-0.2,SPE68,2.025,1.12,0.19,DSEP,0,1,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2015262,2MASS J19262631+3727331,291.60965,37.459209,13.914000000000001,5704,PHO1,3.7969999999999997,KIC0,0.1,KIC0,2.4090000000000003,1.326,0.1337,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2015347,2MASS J19263103+3728373,291.6293,37.477039000000005,15.245999999999999,5762,SPE68,4.092,SPE68,0.3,SPE68,1.659,1.242,0.3831,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2015424,2MASS J19263442+3729554,291.64342999999997,37.498737,13.892999999999999,5966,PHO54,4.329,PHO54,0.22,PHO54,1.206,1.133,0.9093,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2015659,2MASS J19264765+3728440,291.69852000000003,37.478889,14.602,5666,SPE68,4.357,SPE68,0.0,SPE68,1.055,0.923,1.109,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2015883,2MASS J19270103+3727167,291.7543,37.454659,11.942,5923,SPE68,3.964,SPE68,0.0,SPE68,1.8519999999999999,1.15,0.2549,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2016056,2MASS J19271137+3725554,291.79739,37.432072,13.770999999999999,5812,PHO1,3.944,KIC0,0.2,KIC0,1.949,1.218,0.2319,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2016104,2MASS J19271397+3726313,291.80823,37.442051,13.769,5975,PHO1,3.9589999999999996,KIC0,-0.08,KIC0,1.85,1.135,0.2523,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2016452,2MASS J19273494+3725487,291.8956,37.430199,14.636,5592,PHO1,4.211,KIC0,-0.1,KIC0,1.212,0.87,0.6884,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2016814,2MASS J19275099+3725169,291.96246,37.421378999999995,13.927999999999999,5648,SPE68,4.332,SPE68,0.3,SPE68,1.1420000000000001,1.022,0.9663,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2017221,2MASS J19281010+3726341,292.04211000000004,37.442822,12.664000000000001,6056,SPE68,4.244,SPE68,0.04,SPE68,1.307,1.092,0.6885,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2017224,2MASS J19281026+3726305,292.04276,37.441818,13.856,6056,SPE68,4.244,SPE68,0.04,SPE68,1.307,1.092,0.6885,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2017470,2MASS J19282380+3728410,292.09918,37.478081,13.777999999999999,5884,SPE68,4.2669999999999995,SPE68,-0.28,SPE68,1.155,0.9,0.8236,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2017529,2MASS J19282682+3724124,292.11179,37.403461,15.424000000000001,5938,SPE68,4.2410000000000005,SPE68,-0.62,SPE68,1.122,0.8,0.7974,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2017988,2MASS J19285209+3728380,292.21707000000004,37.47723,13.265999999999998,5585,SPE68,3.64,SPE68,-0.84,SPE68,2.487,0.985,0.09021,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2018169,2MASS J19290222+3729390,292.25928,37.49419,13.102,5812,PHO1,4.265,KIC0,0.04,KIC0,1.22,0.999,0.7746,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2018619,2MASS J19292804+3724195,292.36685,37.405418,13.649000000000001,5597,SPE68,4.163,SPE68,0.42,SPE68,1.419,1.068,0.5261,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2018868,2MASS J19293983+3725213,292.41598999999997,37.422607,13.847000000000001,6002,PHO54,3.7,PHO54,-0.36,PHO54,2.64,1.274,0.09752000000000001,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2019174,2MASS J19295552+3728509,292.48135,37.480808,14.241,5665,SPE68,4.303999999999999,SPE68,0.1,SPE68,1.1440000000000001,0.961,0.9033,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2019199,2MASS J19295668+3724156,292.48621,37.404339,14.472999999999999,5671,SPE68,3.9419999999999997,SPE68,0.44,SPE68,1.972,1.241,0.2278,DSEP,0,1,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2019504,2MASS J19301375+3727512,292.55731000000003,37.464240999999994,15.165999999999999,5765,SPE68,4.022,SPE68,0.34,SPE68,1.848,1.311,0.2928,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2019709,2MASS J19302407+3729242,292.60028,37.49007,14.809000000000001,5929,PHO1,4.345,KIC0,-0.12,KIC0,1.0979999999999999,0.974,1.037,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2019912,2MASS J19303442+3729200,292.64342999999997,37.488892,13.884,5806,PHO1,4.341,KIC0,-0.42,KIC0,1.013,0.821,1.114,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2020086,2MASS J19304381+3725431,292.68256,37.42865,13.536,5551,SPE68,4.266,SPE68,-0.04,SPE68,1.137,0.869,0.8331,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2020364,2MASS J19305753+3727370,292.73972000000003,37.4603,14.125,5448,SPE68,3.988,SPE68,0.34,SPE68,1.764,1.104,0.2834,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2020581,2MASS J19310776+3727559,292.78235,37.46553,13.7,6011,PHO54,4.008,PHO54,-0.18,PHO54,1.694,1.067,0.3091,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2020997,2MASS J19312839+3725322,292.86832000000004,37.425629,13.745999999999999,5911,SPE68,4.37,SPE68,-0.1,SPE68,1.068,0.976,1.129,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2021165,2MASS J19313822+3727226,292.90927,37.456299,13.865,5944,PHO1,4.372,KIC0,-0.42,KIC0,1.0070000000000001,0.87,1.2009999999999998,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2021633,2MASS J19320240+3729257,293.01001,37.490479,12.251,5882,SPE68,4.369,SPE68,0.14,SPE68,1.115,1.06,1.078,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2140644,2MASS J19040072+3731030,286.00305,37.517509000000004,15.087,5897,PHO1,4.362,KIC0,-0.22,KIC0,1.0490000000000002,0.925,1.128,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2141658,2MASS J19051985+3735435,286.33272999999997,37.595432,13.95,5862,PHO54,3.8689999999999998,PHO54,-0.38,PHO54,1.963,1.039,0.1935,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2141736,2MASS J19052523+3735240,286.35513,37.590012,14.005,5676,PHO1,4.306,KIC0,-0.28,KIC0,1.058,0.826,0.9833,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2141783,2MASS J19052880+3733090,286.37,37.552521,13.806,6056,SPE57,4.178999999999999,SPE57,0.0,SPE57,1.411,1.096,0.5494,DSEP,0,1,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2141812,2MASS J19053141+3734528,286.38088999999997,37.581348,13.31,5754,PHO1,4.119,KIC0,-0.46,KIC0,1.306,0.819,0.518,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2141959,2MASS J19054387+3730263,286.43282999999997,37.507332,14.897,5574,PHO1,4.258,KIC0,-0.08,KIC0,1.1440000000000001,0.864,0.8142,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2142279,2MASS J19061001+3735250,286.54172,37.590302,14.174000000000001,5436,KIC0,3.937,KIC0,-0.42,KIC0,1.629,0.838,0.2732,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2142433,2MASS J19062203+3735088,286.59177,37.585808,13.694,6026,PHO54,4.2139999999999995,PHO54,-0.38,PHO54,1.239,0.917,0.6791,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2142501,2MASS J19062856+3730145,286.61902000000003,37.504044,12.267000000000001,5914,PHO54,4.032,PHO54,-0.14,PHO54,1.624,1.037,0.3411,DSEP,0,1,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2142778,2MASS J19065094+3734236,286.71227999999996,37.573238,14.992,5712,PHO1,4.33,KIC0,0.16,KIC0,1.1320000000000001,1.0,0.9707,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2155064,2MASS J19210011+3733091,290.25046000000003,37.55254,13.72,5971,SPE68,4.336,SPE68,-0.28,SPE68,1.083,0.927,1.0290000000000001,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2156089,2MASS J19220005+3730580,290.50023999999996,37.516129,14.120999999999999,5653,SPE68,3.9789999999999996,SPE68,0.42,SPE68,1.861,1.201,0.2626,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2156490,2MASS J19222219+3735381,290.59247,37.593941,13.454,5979,PHO1,4.38,KIC0,-0.96,KIC0,0.917,0.736,1.3459999999999999,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2156733,2MASS J19223721+3735041,290.65506,37.58448,12.962,5528,SPE68,3.7760000000000002,SPE68,-0.4,SPE68,2.187,1.041,0.1401,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2156965,2MASS J19225058+3733330,290.71078,37.55917,14.427999999999999,5680,SPE68,4.133,SPE68,0.18,SPE68,1.444,1.034,0.4835,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2156992,2MASS J19225258+3735357,290.71909,37.593262,13.380999999999998,6020,SPE68,3.972,SPE68,0.16,SPE68,1.9869999999999999,1.352,0.2428,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2157600,2MASS J19232486+3735346,290.85361,37.592971999999996,12.855,5704,SPE68,3.9360000000000004,SPE68,-0.3,SPE68,1.757,0.972,0.2524,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2157905,2MASS J19234208+3735367,290.92535,37.593540000000004,13.892000000000001,5804,PHO1,4.11,KIC0,-0.26,KIC0,1.396,0.916,0.4738,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2158534,2MASS J19241952+3735396,291.08139,37.59433,15.078,5922,KIC0,4.387,KIC0,0.02,KIC0,1.073,1.021,1.165,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2158566,2MASS J19242118+3733000,291.08826,37.550011,15.356,5443,PHO1,4.3260000000000005,KIC0,0.14,KIC0,1.0759999999999998,0.893,1.011,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2158850,2MASS J19243787+3730556,291.15781,37.515469,10.863,5914,SPE68,4.146,SPE68,-0.36,SPE68,1.328,0.902,0.5418,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2159447,2MASS J19250922+3732544,291.28845,37.548458000000004,13.515999999999998,5762,SPE68,4.291,SPE68,-0.18,SPE68,1.1179999999999999,0.893,0.8993,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2159499,2MASS J19251184+3732478,291.29935,37.546611999999996,12.213,5952,PHO1,3.841,FLK73,-1.6,KIC0,1.724,0.751,0.2063,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2159783,2MASS J19252624+3733119,291.35938,37.553321999999994,14.965,5734,SPE68,3.7460000000000004,SPE68,-0.22,SPE68,2.483,1.253,0.1153,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2159842,2MASS J19252934+3731300,291.37195,37.524784000000004,13.936,5904,PHO54,3.695,PHO54,0.08,PHO54,2.85,1.467,0.08922999999999999,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2160771,2MASS J19261807+3731482,291.57532000000003,37.530071,13.97,5513,SPE68,3.986,SPE68,-0.04,SPE68,1.666,0.982,0.2988,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2160839,2MASS J19262085+3734094,291.58688,37.569302,14.247,5979,SPE68,4.055,SPE68,0.16,SPE68,1.692,1.186,0.3448,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2161393,2MASS J19264691+3735459,291.69547,37.5961,14.895,5782,PHO1,4.273,KIC0,-0.06,KIC0,1.177,0.947,0.8178,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2161532,2MASS J19265420+3734504,291.72586,37.580681,13.457,5956,SPE68,4.29,SPE68,-0.06,SPE68,1.192,1.011,0.8411,DSEP,0,0,0,,2018-01-06 0
